timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699722976756,2362,Product view-1,200,OK,Thread Group 1-30,text,true,,80346,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,490,0,0
1699722975334,4310,Campaign,200,OK,Thread Group 1-6,text,true,,202663,339,30,30,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,383,0,0
1699722975334,383,Campaign-0,308,Permanent Redirect,Thread Group 1-6,text,true,,394,170,30,30,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,383,0,0
1699722975717,3927,Campaign-1,200,OK,Thread Group 1-6,text,true,,202269,169,30,30,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,120,0,0
1699722977105,2655,Product view,200,OK,Thread Group 1-8,text,true,,80776,413,29,29,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,76,0,0
1699722977105,76,Product view-0,308,Permanent Redirect,Thread Group 1-8,text,true,,431,207,29,29,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,76,0,0
1699722977181,2579,Product view-1,200,OK,Thread Group 1-8,text,true,,80345,206,29,29,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,255,0,0
1699722976972,2794,Product view,200,OK,Thread Group 1-1,text,true,,80777,413,29,29,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,74,0,0
1699722976972,74,Product view-0,308,Permanent Redirect,Thread Group 1-1,text,true,,431,207,29,29,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,74,0,0
1699722977046,2720,Product view-1,200,OK,Thread Group 1-1,text,true,,80346,206,29,29,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,248,0,0
1699722977788,2423,Wiew items in my cart,200,OK,Thread Group 1-3,text,true,,83023,399,29,29,https://evaly.com.bd/auth/login?prev=/orders/create,74,0,0
1699722977788,74,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-3,text,true,,352,128,29,29,http://evaly.com.bd/orders/create/,74,0,0
1699722977862,1398,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-3,text,true,,41085,127,29,29,https://evaly.com.bd/orders/create,99,0,0
1699722979260,951,Wiew items in my cart-2,200,OK,Thread Group 1-3,text,true,,41586,144,29,29,https://evaly.com.bd/auth/login?prev=/orders/create,394,0,0
1699722976885,3380,Product view,200,OK,Thread Group 1-17,text,true,,80778,413,29,29,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,84,0,0
1699722976885,84,Product view-0,308,Permanent Redirect,Thread Group 1-17,text,true,,431,207,29,29,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,84,0,0
1699722976969,3296,Product view-1,200,OK,Thread Group 1-17,text,true,,80347,206,29,29,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,107,0,0
1699722978529,1751,User Log in,200,OK,Thread Group 1-24,text,true,,41939,249,29,29,https://evaly.com.bd/auth/login,73,0,0
1699722978529,74,User Log in-0,308,Permanent Redirect,Thread Group 1-24,text,true,,349,125,29,29,http://evaly.com.bd/auth/login/,73,0,0
1699722978603,1677,User Log in-1,200,OK,Thread Group 1-24,text,true,,41590,124,29,29,https://evaly.com.bd/auth/login,647,0,0
1699722977540,2991,Campaign,200,OK,Thread Group 1-28,text,true,,202658,339,29,29,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,73,0,0
1699722977540,73,Campaign-0,308,Permanent Redirect,Thread Group 1-28,text,true,,394,170,29,29,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,73,0,0
1699722977613,2918,Campaign-1,200,OK,Thread Group 1-28,text,true,,202264,169,29,29,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,136,0,0
1699722978201,2454,Wiew items in my cart,200,OK,Thread Group 1-11,text,true,,83023,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,73,0,0
1699722978201,73,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-11,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,73,0,0
1699722978274,1635,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-11,text,true,,41085,127,28,28,https://evaly.com.bd/orders/create,101,0,0
1699722979909,746,Wiew items in my cart-2,200,OK,Thread Group 1-11,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,83,0,0
1699722978289,2391,Wiew items in my cart,200,OK,Thread Group 1-23,text,true,,83023,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,76,0,0
1699722978289,76,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-23,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,76,0,0
1699722978365,926,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-23,text,true,,41085,127,28,28,https://evaly.com.bd/orders/create,99,0,0
1699722979291,1389,Wiew items in my cart-2,200,OK,Thread Group 1-23,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,238,0,0
1699722978956,2081,product order status,200,OK,Thread Group 1-19,text,true,,40879,271,28,28,https://evaly.com.bd/orders?page=1&status=,74,0,0
1699722978956,74,product order status-0,308,Permanent Redirect,Thread Group 1-19,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,74,0,0
1699722979031,2006,product order status-1,200,OK,Thread Group 1-19,text,true,,40519,135,28,28,https://evaly.com.bd/orders?page=1&status=,639,0,0
1699722980211,1051,product order status,200,OK,Thread Group 1-3,text,true,,40879,271,28,28,https://evaly.com.bd/orders?page=1&status=,73,0,0
1699722980211,73,product order status-0,308,Permanent Redirect,Thread Group 1-3,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,73,0,0
1699722980284,978,product order status-1,200,OK,Thread Group 1-3,text,true,,40519,135,28,28,https://evaly.com.bd/orders?page=1&status=,103,0,0
1699722980281,1191,User SignUP,200,OK,Thread Group 1-24,text,true,,41912,251,28,28,https://evaly.com.bd/auth/signup,73,0,0
1699722980281,73,User SignUP-0,308,Permanent Redirect,Thread Group 1-24,text,true,,350,126,28,28,http://evaly.com.bd/auth/signup/,73,0,0
1699722980354,1118,User SignUP-1,200,OK,Thread Group 1-24,text,true,,41562,125,28,28,https://evaly.com.bd/auth/signup,83,0,0
1699722980655,888,product order status,200,OK,Thread Group 1-11,text,true,,40879,271,28,28,https://evaly.com.bd/orders?page=1&status=,76,0,0
1699722980655,76,product order status-0,308,Permanent Redirect,Thread Group 1-11,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,76,0,0
1699722980731,812,product order status-1,200,OK,Thread Group 1-11,text,true,,40519,135,28,28,https://evaly.com.bd/orders?page=1&status=,114,0,0
1699722979102,2602,Search Product,200,OK,Thread Group 1-20,text,true,,93626,275,28,28,https://evaly.com.bd/search?page=1&term=pant,76,0,0
1699722979102,76,Search Product-0,308,Permanent Redirect,Thread Group 1-20,text,true,,362,138,28,28,http://evaly.com.bd/search?page=1&term=pant/,76,0,0
1699722979178,2526,Search Product-1,200,OK,Thread Group 1-20,text,true,,93264,137,28,28,https://evaly.com.bd/search?page=1&term=pant,641,0,0
1699722979080,2994,Product view,200,OK,Thread Group 1-13,text,true,,80777,413,28,28,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,77,0,0
1699722979080,77,Product view-0,308,Permanent Redirect,Thread Group 1-13,text,true,,431,207,28,28,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,77,0,0
1699722979157,2917,Product view-1,200,OK,Thread Group 1-13,text,true,,80346,206,28,28,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,253,0,0
1699722980680,1427,product order status,200,OK,Thread Group 1-23,text,true,,40872,271,28,28,https://evaly.com.bd/orders?page=1&status=,78,0,0
1699722980680,78,product order status-0,308,Permanent Redirect,Thread Group 1-23,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,78,0,0
1699722980759,1348,product order status-1,200,OK,Thread Group 1-23,text,true,,40512,135,28,28,https://evaly.com.bd/orders?page=1&status=,354,0,0
1699722980266,2071,Wiew items in my cart,200,OK,Thread Group 1-17,text,true,,83022,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,73,0,0
1699722980266,73,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-17,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,73,0,0
1699722980339,1304,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-17,text,true,,41085,127,28,28,https://evaly.com.bd/orders/create,99,0,0
1699722981643,694,Wiew items in my cart-2,200,OK,Thread Group 1-17,text,true,,41585,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,82,0,0
1699722979118,3225,Wiew items in my cart,200,OK,Thread Group 1-30,text,true,,83015,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,72,0,0
1699722979118,72,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-30,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,72,0,0
1699722979190,436,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-30,text,true,,41078,127,28,28,https://evaly.com.bd/orders/create,149,0,0
1699722979626,2717,Wiew items in my cart-2,200,OK,Thread Group 1-30,text,true,,41585,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,232,0,0
1699722978688,3689,Wiew items in my cart,200,OK,Thread Group 1-22,text,true,,83023,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,74,0,0
1699722978688,74,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-22,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,74,0,0
1699722978762,1834,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-22,text,true,,41085,127,28,28,https://evaly.com.bd/orders/create,873,0,0
1699722980597,1780,Wiew items in my cart-2,200,OK,Thread Group 1-22,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,90,0,0
1699722978526,3852,Search Product,200,OK,Thread Group 1-16,text,true,,93624,275,28,28,https://evaly.com.bd/search?page=1&term=pant,74,0,0
1699722978526,74,Search Product-0,308,Permanent Redirect,Thread Group 1-16,text,true,,362,138,28,28,http://evaly.com.bd/search?page=1&term=pant/,74,0,0
1699722978601,3777,Search Product-1,200,OK,Thread Group 1-16,text,true,,93262,137,28,28,https://evaly.com.bd/search?page=1&term=pant,335,0,0
1699722977990,4395,Search Product,200,OK,Thread Group 1-2,text,true,,93633,275,28,28,https://evaly.com.bd/search?page=1&term=pant,73,0,0
1699722977990,73,Search Product-0,308,Permanent Redirect,Thread Group 1-2,text,true,,362,138,28,28,http://evaly.com.bd/search?page=1&term=pant/,73,0,0
1699722978063,4322,Search Product-1,200,OK,Thread Group 1-2,text,true,,93271,137,28,28,https://evaly.com.bd/search?page=1&term=pant,414,0,0
1699722979767,2795,Wiew items in my cart,200,OK,Thread Group 1-1,text,true,,83022,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,73,0,0
1699722979767,73,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-1,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,73,0,0
1699722979841,766,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-1,text,true,,41084,127,28,28,https://evaly.com.bd/orders/create,105,0,0
1699722980608,1954,Wiew items in my cart-2,200,OK,Thread Group 1-1,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,123,0,0
1699722981037,1706,User Log in,200,OK,Thread Group 1-19,text,true,,41935,249,28,28,https://evaly.com.bd/auth/login,73,0,0
1699722981037,73,User Log in-0,308,Permanent Redirect,Thread Group 1-19,text,true,,349,125,28,28,http://evaly.com.bd/auth/login/,73,0,0
1699722981110,1633,User Log in-1,200,OK,Thread Group 1-19,text,true,,41586,124,28,28,https://evaly.com.bd/auth/login,97,0,0
1699722978450,4332,Wiew items in my cart,200,OK,Thread Group 1-29,text,true,,83021,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,75,0,0
1699722978450,75,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-29,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,75,0,0
1699722978525,2355,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-29,text,true,,41083,127,28,28,https://evaly.com.bd/orders/create,713,0,0
1699722980880,1902,Wiew items in my cart-2,200,OK,Thread Group 1-29,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,157,0,0
1699722981263,1568,User Log in,200,OK,Thread Group 1-3,text,true,,41935,249,28,28,https://evaly.com.bd/auth/login,74,0,0
1699722981263,74,User Log in-0,308,Permanent Redirect,Thread Group 1-3,text,true,,349,125,28,28,http://evaly.com.bd/auth/login/,74,0,0
1699722981337,1494,User Log in-1,200,OK,Thread Group 1-3,text,true,,41586,124,28,28,https://evaly.com.bd/auth/login,155,0,0
1699722978955,3996,Product view,200,OK,Thread Group 1-21,text,true,,80777,413,28,28,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,76,0,0
1699722978955,76,Product view-0,308,Permanent Redirect,Thread Group 1-21,text,true,,431,207,28,28,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,76,0,0
1699722979031,3920,Product view-1,200,OK,Thread Group 1-21,text,true,,80346,206,28,28,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,616,0,0
1699722981544,1434,User Log in,200,OK,Thread Group 1-11,text,true,,41933,249,28,28,https://evaly.com.bd/auth/login,73,0,0
1699722981544,73,User Log in-0,308,Permanent Redirect,Thread Group 1-11,text,true,,349,125,28,28,http://evaly.com.bd/auth/login/,73,0,0
1699722981617,1361,User Log in-1,200,OK,Thread Group 1-11,text,true,,41584,124,28,28,https://evaly.com.bd/auth/login,84,0,0
1699722979050,4515,Search Product,200,OK,Thread Group 1-10,text,true,,93633,275,28,28,https://evaly.com.bd/search?page=1&term=pant,76,0,0
1699722979050,76,Search Product-0,308,Permanent Redirect,Thread Group 1-10,text,true,,362,138,28,28,http://evaly.com.bd/search?page=1&term=pant/,76,0,0
1699722979126,4439,Search Product-1,200,OK,Thread Group 1-10,text,true,,93271,137,28,28,https://evaly.com.bd/search?page=1&term=pant,824,0,0
1699722982344,1291,product order status,200,OK,Thread Group 1-30,text,true,,40879,271,28,28,https://evaly.com.bd/orders?page=1&status=,75,0,0
1699722982344,75,product order status-0,308,Permanent Redirect,Thread Group 1-30,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,75,0,0
1699722982419,1216,product order status-1,200,OK,Thread Group 1-30,text,true,,40519,135,28,28,https://evaly.com.bd/orders?page=1&status=,119,0,0
1699722982378,1263,product order status,200,OK,Thread Group 1-22,text,true,,40879,271,28,28,https://evaly.com.bd/orders?page=1&status=,73,0,0
1699722982378,73,product order status-0,308,Permanent Redirect,Thread Group 1-22,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,73,0,0
1699722982451,1190,product order status-1,200,OK,Thread Group 1-22,text,true,,40519,135,28,28,https://evaly.com.bd/orders?page=1&status=,106,0,0
1699722982337,1403,product order status,200,OK,Thread Group 1-17,text,true,,40879,271,28,28,https://evaly.com.bd/orders?page=1&status=,80,0,0
1699722982337,80,product order status-0,308,Permanent Redirect,Thread Group 1-17,text,true,,360,136,28,28,http://evaly.com.bd/orders?page=1&status=/,80,0,0
1699722982417,1323,product order status-1,200,OK,Thread Group 1-17,text,true,,40519,135,28,28,https://evaly.com.bd/orders?page=1&status=,182,0,0
1699722978851,4957,Wiew items in my cart,200,OK,Thread Group 1-15,text,true,,83023,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,386,0,0
1699722978851,386,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-15,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,386,0,0
1699722979238,2691,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-15,text,true,,41085,127,28,28,https://evaly.com.bd/orders/create,513,0,0
1699722981929,1879,Wiew items in my cart-2,200,OK,Thread Group 1-15,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,273,0,0
1699722979761,4571,Wiew items in my cart,200,OK,Thread Group 1-8,text,true,,83023,399,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,74,0,0
1699722979761,74,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-8,text,true,,352,128,28,28,http://evaly.com.bd/orders/create/,74,0,0
1699722979835,2474,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-8,text,true,,41085,127,28,28,https://evaly.com.bd/orders/create,127,0,0
1699722982309,2023,Wiew items in my cart-2,200,OK,Thread Group 1-8,text,true,,41586,144,28,28,https://evaly.com.bd/auth/login?prev=/orders/create,86,0,0
1699722982108,2250,User Log in,200,OK,Thread Group 1-23,text,true,,41934,249,28,28,https://evaly.com.bd/auth/login,77,0,0
1699722982108,77,User Log in-0,308,Permanent Redirect,Thread Group 1-23,text,true,,349,125,28,28,http://evaly.com.bd/auth/login/,77,0,0
1699722982185,2173,User Log in-1,200,OK,Thread Group 1-23,text,true,,41585,124,28,28,https://evaly.com.bd/auth/login,92,0,0
1699722981472,2923,Search Product,200,OK,Thread Group 1-24,text,true,,93626,275,28,28,https://evaly.com.bd/search?page=1&term=pant,74,0,0
1699722981472,74,Search Product-0,308,Permanent Redirect,Thread Group 1-24,text,true,,362,138,28,28,http://evaly.com.bd/search?page=1&term=pant/,74,0,0
1699722981547,2848,Search Product-1,200,OK,Thread Group 1-24,text,true,,93264,137,28,28,https://evaly.com.bd/search?page=1&term=pant,112,0,0
1699722978139,6333,Campaign,200,OK,Thread Group 1-18,text,true,,202660,339,28,28,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,73,0,0
1699722978139,73,Campaign-0,308,Permanent Redirect,Thread Group 1-18,text,true,,394,170,28,28,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,73,0,0
1699722978212,6260,Campaign-1,200,OK,Thread Group 1-18,text,true,,202266,169,28,28,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,121,0,0
1699722982074,2437,Wiew items in my cart,200,OK,Thread Group 1-13,text,true,,83026,399,27,27,https://evaly.com.bd/auth/login?prev=/orders/create,78,0,0
1699722982074,78,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-13,text,true,,352,128,27,27,http://evaly.com.bd/orders/create/,78,0,0
1699722982152,1054,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-13,text,true,,41084,127,27,27,https://evaly.com.bd/orders/create,102,0,0
1699722983206,1305,Wiew items in my cart-2,200,OK,Thread Group 1-13,text,true,,41590,144,27,27,https://evaly.com.bd/auth/login?prev=/orders/create,85,0,0
1699722982562,2073,product order status,200,OK,Thread Group 1-1,text,true,,40877,271,27,27,https://evaly.com.bd/orders?page=1&status=,75,0,0
1699722982562,75,product order status-0,308,Permanent Redirect,Thread Group 1-1,text,true,,360,136,27,27,http://evaly.com.bd/orders?page=1&status=/,75,0,0
1699722982637,1998,product order status-1,200,OK,Thread Group 1-1,text,true,,40517,135,27,27,https://evaly.com.bd/orders?page=1&status=,108,0,0
1699722982782,1965,product order status,200,OK,Thread Group 1-29,text,true,,40871,271,27,27,https://evaly.com.bd/orders?page=1&status=,75,0,0
1699722982782,75,product order status-0,308,Permanent Redirect,Thread Group 1-29,text,true,,360,136,27,27,http://evaly.com.bd/orders?page=1&status=/,75,0,0
1699722982857,1890,product order status-1,200,OK,Thread Group 1-29,text,true,,40511,135,27,27,https://evaly.com.bd/orders?page=1&status=,419,0,0
1699722978237,6522,Campaign,200,OK,Thread Group 1-14,text,true,,202660,339,27,27,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,393,0,0
1699722978237,393,Campaign-0,308,Permanent Redirect,Thread Group 1-14,text,true,,394,170,27,27,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,393,0,0
1699722978630,6129,Campaign-1,200,OK,Thread Group 1-14,text,true,,202266,169,27,27,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,381,0,0
1699722982743,2107,User SignUP,200,OK,Thread Group 1-19,text,true,,41912,251,26,26,https://evaly.com.bd/auth/signup,719,0,0
1699722982743,719,User SignUP-0,308,Permanent Redirect,Thread Group 1-19,text,true,,350,126,26,26,http://evaly.com.bd/auth/signup/,719,0,0
1699722983462,1388,User SignUP-1,200,OK,Thread Group 1-19,text,true,,41562,125,26,26,https://evaly.com.bd/auth/signup,84,0,0
1699722983635,1253,User Log in,200,OK,Thread Group 1-30,text,true,,41935,249,26,26,https://evaly.com.bd/auth/login,73,0,0
1699722983635,73,User Log in-0,308,Permanent Redirect,Thread Group 1-30,text,true,,349,125,26,26,http://evaly.com.bd/auth/login/,73,0,0
1699722983709,1179,User Log in-1,200,OK,Thread Group 1-30,text,true,,41586,124,26,26,https://evaly.com.bd/auth/login,156,0,0
1699722978409,6599,Campaign,200,OK,Thread Group 1-9,text,true,,202662,339,26,26,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,77,0,0
1699722978409,77,Campaign-0,308,Permanent Redirect,Thread Group 1-9,text,true,,394,170,26,26,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,77,0,0
1699722978486,6522,Campaign-1,200,OK,Thread Group 1-9,text,true,,202268,169,26,26,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,165,0,0
1699722983642,1377,User Log in,200,OK,Thread Group 1-22,text,true,,41935,249,25,25,https://evaly.com.bd/auth/login,397,0,0
1699722983642,397,User Log in-0,308,Permanent Redirect,Thread Group 1-22,text,true,,349,125,25,25,http://evaly.com.bd/auth/login/,397,0,0
1699722984040,979,User Log in-1,200,OK,Thread Group 1-22,text,true,,41586,124,25,25,https://evaly.com.bd/auth/login,166,0,0
1699722970966,14106,Categories,200,OK,Thread Group 1-25,text,true,,660360,249,25,25,https://evaly.com.bd/categories,80,0,0
1699722970966,80,Categories-0,308,Permanent Redirect,Thread Group 1-25,text,true,,349,125,25,25,http://evaly.com.bd/categories/,80,0,0
1699722971047,14025,Categories-1,200,OK,Thread Group 1-25,text,true,,660011,124,25,25,https://evaly.com.bd/categories,231,0,0
1699722982831,2364,User SignUP,200,OK,Thread Group 1-3,text,true,,41912,251,25,25,https://evaly.com.bd/auth/signup,74,0,0
1699722982831,74,User SignUP-0,308,Permanent Redirect,Thread Group 1-3,text,true,,350,126,25,25,http://evaly.com.bd/auth/signup/,74,0,0
1699722982905,2290,User SignUP-1,200,OK,Thread Group 1-3,text,true,,41562,125,25,25,https://evaly.com.bd/auth/signup,153,0,0
1699722983809,1518,product order status,200,OK,Thread Group 1-15,text,true,,40879,271,25,25,https://evaly.com.bd/orders?page=1&status=,399,0,0
1699722983809,399,product order status-0,308,Permanent Redirect,Thread Group 1-15,text,true,,360,136,25,25,http://evaly.com.bd/orders?page=1&status=/,399,0,0
1699722984208,1119,product order status-1,200,OK,Thread Group 1-15,text,true,,40519,135,25,25,https://evaly.com.bd/orders?page=1&status=,102,0,0
1699722978219,7264,Campaign,200,OK,Thread Group 1-7,text,true,,202661,339,25,25,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,74,0,0
1699722978219,74,Campaign-0,308,Permanent Redirect,Thread Group 1-7,text,true,,394,170,25,25,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,74,0,0
1699722978293,7190,Campaign-1,200,OK,Thread Group 1-7,text,true,,202267,169,25,25,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,137,0,0
1699722983741,2002,User Log in,200,OK,Thread Group 1-17,text,true,,41935,249,24,24,https://evaly.com.bd/auth/login,75,0,0
1699722983741,75,User Log in-0,308,Permanent Redirect,Thread Group 1-17,text,true,,349,125,24,24,http://evaly.com.bd/auth/login/,75,0,0
1699722983816,1927,User Log in-1,200,OK,Thread Group 1-17,text,true,,41586,124,24,24,https://evaly.com.bd/auth/login,84,0,0
1699722982979,2776,User SignUP,200,OK,Thread Group 1-11,text,true,,41916,251,24,24,https://evaly.com.bd/auth/signup,708,0,0
1699722982979,708,User SignUP-0,308,Permanent Redirect,Thread Group 1-11,text,true,,350,126,24,24,http://evaly.com.bd/auth/signup/,708,0,0
1699722983687,2068,User SignUP-1,200,OK,Thread Group 1-11,text,true,,41566,125,24,24,https://evaly.com.bd/auth/signup,543,0,0
1699722975650,10161,Campaign,200,OK,Thread Group 1-27,text,true,,202664,339,24,24,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,73,0,0
1699722975650,73,Campaign-0,308,Permanent Redirect,Thread Group 1-27,text,true,,394,170,24,24,http://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined/,73,0,0
1699722975724,10087,Campaign-1,200,OK,Thread Group 1-27,text,true,,202270,169,24,24,https://evaly.com.bd/campaign/flash%20sale?tab=product&page=1&name=undefined,278,0,0
1699722984358,1602,User SignUP,200,OK,Thread Group 1-23,text,true,,41912,251,23,23,https://evaly.com.bd/auth/signup,79,0,0
1699722984358,79,User SignUP-0,308,Permanent Redirect,Thread Group 1-23,text,true,,350,126,23,23,http://evaly.com.bd/auth/signup/,79,0,0
1699722984438,1522,User SignUP-1,200,OK,Thread Group 1-23,text,true,,41562,125,23,23,https://evaly.com.bd/auth/signup,247,0,0
1699722984332,1802,product order status,200,OK,Thread Group 1-8,text,true,,40878,271,23,23,https://evaly.com.bd/orders?page=1&status=,74,0,0
1699722984332,74,product order status-0,308,Permanent Redirect,Thread Group 1-8,text,true,,360,136,23,23,http://evaly.com.bd/orders?page=1&status=/,74,0,0
1699722984406,1728,product order status-1,200,OK,Thread Group 1-8,text,true,,40518,135,23,23,https://evaly.com.bd/orders?page=1&status=,123,0,0
1699722984511,1808,product order status,200,OK,Thread Group 1-13,text,true,,40886,271,23,23,https://evaly.com.bd/orders?page=1&status=,76,0,0
1699722984511,76,product order status-0,308,Permanent Redirect,Thread Group 1-13,text,true,,360,136,23,23,http://evaly.com.bd/orders?page=1&status=/,76,0,0
1699722984587,1732,product order status-1,200,OK,Thread Group 1-13,text,true,,40526,135,23,23,https://evaly.com.bd/orders?page=1&status=,107,0,0
1699722985018,1335,User SignUP,200,OK,Thread Group 1-22,text,true,,41911,251,23,23,https://evaly.com.bd/auth/signup,74,0,0
1699722985018,74,User SignUP-0,308,Permanent Redirect,Thread Group 1-22,text,true,,350,126,23,23,http://evaly.com.bd/auth/signup/,74,0,0
1699722985092,1261,User SignUP-1,200,OK,Thread Group 1-22,text,true,,41561,125,23,23,https://evaly.com.bd/auth/signup,88,0,0
